valence,year,acousticness,artists,danceability,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Genre,duration_min
0.498,2018,0.121,"['Adam Calhoun', 'Katie Noel']",0.772,0.594,1,6TLcWhEFySe0lTNgUWVPc4,0.0,8,0.06,-6.22,1,Catch Hell,60.0,02/11/2018,0.121,152.952,Pop,3.116
0.799,2018,0.025,['DaBaby'],0.873,0.682,1,0eBOVXdnrVQ0rITgKXBAA7,0.0,11,0.068,-60.0,0,Walker Texas Ranger,61.0,02/11/2018,0.292,157.943,Pop,2.527
0.729,2018,0.359,['Bahamas'],0.785,0.53,0,6ioeN8jQ8Qc3tS8dhpoAVi,0.001,6,0.077,-60.0,0,Way With Words,64.0,16/02/2018,0.063,146.38,Pop,4.349
0.655,2018,0.083,"['6ix9ine', 'A Boogie Wit da Hoodie']",0.772,0.812,1,057sdYirt745dVbe48m7Hl,0.0,0,0.115,-60.0,0,WAKA,64.0,27/11/2018,0.153,97.407,Pop,2.146
0.274,2018,0.112,['Pat Barrett'],0.431,0.591,0,2UeOsbOZ3h1QxUX2Jfw42j,0.0,8,0.129,-60.0,1,Build My Life,62.0,20/07/2018,0.03,144.012,Pop,4.082
0.412,2018,0.14,"['Maroon 5', 'Future']",0.693,0.717,1,7gwLQ4tZ5UdZ7qNcDyJ8wr,0.0,9,0.046,-60.0,0,Cold (feat. Future),62.0,15/06/2018,0.107,99.836,Pop,3.905
0.722,2018,0.114,"['Future', 'Juice WRLD']",0.818,0.443,1,7L95O7D34EWhwtDCQkwGMR,0.0,5,0.412,-60.0,0,No Issue,63.0,19/10/2018,0.292,74.491,Pop,3.083
0.391,2018,0.001,['Dierks Bentley'],0.484,0.804,0,3nBXOlFTADNvG9nkqy2O2W,0.0,5,0.17,-5.889,1,"Woman, Amen",61.0,08/06/2018,0.091,119.838,Pop,2.997
0.756,2018,0.024,['BTS'],0.813,0.875,0,01gUlvzAPiwB9Ekq9kGVCM,0.0,1,0.288,-2.92,0,Anpanman,72.0,24/08/2018,0.092,99.004,Pop,3.883
0.552,2018,0.016,['J Balvin'],0.747,0.74,0,2D3z17LBMJ2HEHeBFFjTLi,0.0,4,0.101,-60.0,0,Reggaeton,72.0,17/11/2018,0.191,176.059,Pop,2.647
0.092,2018,0.124,['Trevor Daniel'],0.655,0.56,0,4Zc4kyc7VSdZNF9wFeBIcz,0.0,9,0.106,-7.97,1,Mess,66.0,11/10/2018,0.039,154.957,Pop,2.808
0.178,2018,0.002,['Kaskade'],0.835,0.828,0,5IpIl6c14WCJhjlIl6poVD,0.001,4,0.06,-60.0,0,On Your Mind,65.0,07/12/2018,0.095,107.995,Pop,5.338
0.095,2018,0.619,['Chris Renzema'],0.5,0.338,0,04oS27FkMKZ68VBkzx7JKN,0.0,6,0.124,-8.42,1,How To Be Yours,61.0,30/03/2018,0.033,131.82,Pop,4.81
0.289,2018,0.055,['Mumford & Sons'],0.551,0.685,0,4VeCmOb1rAEZQfH7Rlms9C,0.0,7,0.074,-60.0,1,Guiding Light,60.0,16/11/2018,0.042,100.05,Pop,3.627
0.285,2018,0.103,['BTS'],0.541,0.661,0,2tMBCYj22KxtmkAACIvvk4,0.0,1,0.078,-5.838,1,Magic Shop,72.0,24/08/2018,0.089,149.926,Pop,4.595
0.226,2018,0.0,['Hillsong Worship'],0.269,0.666,0,2lUgap86Pux7qAgvWzuJWs,0.0,6,0.435,-6.048,1,Who You Say I Am - Live,59.0,06/04/2018,0.036,171.722,Pop,5.346
0.341,2018,0.1,"['Khalid', 'Empress Of']",0.694,0.63,0,6SkHm6poyKfzV6kc9any8k,0.001,7,0.12,-6.84,0,Suncity (feat. Empress Of),67.0,19/10/2018,0.162,90.045,Pop,3.158
0.444,2018,0.224,"['A$AP Rocky', 'Moby']",0.469,0.78,1,1YmF9PvLhIISIANoMLIYGq,0.0,10,0.13,-6.49,0,A$AP Forever (feat. Moby),66.0,05/04/2018,0.122,125.999,Pop,3.884
0.183,2018,0.229,['Alan Walker'],0.673,0.914,0,3LlmKSHR3Rs0Y3KHQLAYDk,0.0,10,0.186,-60.0,1,Alone,74.0,14/12/2018,0.05,97.021,Pop,2.674
0.314,2018,0.762,"['Unclenathannn', 'Shiloh Dynasty']",0.824,0.031,1,36V4aP2bpDUuvBYcpku9LI,0.0,7,0.084,-60.0,1,Pure Imagination,66.0,19/03/2018,0.092,72.727,Pop,1.664
0.853,2018,0.578,['Herencia de Patrones'],0.466,0.688,0,1AfImPZFi9IMKqUUBLK7in,0.0,7,0.284,-8.05,0,Cosas De La Clica,64.0,19/10/2018,0.145,78.963,Pop,2.336
0.441,2018,0.046,"['Tyler, The Creator']",0.589,0.57,1,74ZovzRxHBvCq5yIwe8boh,0.0,1,0.137,-9.54,1,OKRA,63.0,30/03/2018,0.292,136.203,Pop,2.517
0.412,2018,0.001,['Blac Youngsta'],0.938,0.549,1,0FbSpY8RPxTRxi1Fpj9Dz9,0.0,1,0.082,-60.0,1,Booty,61.0,27/02/2018,0.098,144.005,Pop,2.667
0.363,2018,0.002,['Tory Lanez'],0.966,0.563,1,7EAaSaj1OgZgMX5yZyFXFC,0.0,8,0.105,-5.764,1,Freaky,65.0,26/10/2018,0.062,104.991,Pop,2.899
0.251,2018,0.046,"['Lil Yachty', 'Trippie Redd']",0.667,0.723,1,6tarvNiKnEjYMj1VZhlDqR,0.0,5,0.213,-4.31,0,66,64.0,09/03/2018,0.27,148.058,Pop,2.558
0.529,2018,0.001,['Vickeblanka'],0.592,0.937,0,0OGw7V8wAI6OsZIQ12JkTP,0.0,11,0.189,-60.0,1,Black Rover,68.0,21/11/2018,0.044,102.073,Pop,3.493
0.584,2018,0.014,['Ciara'],0.746,0.825,0,5ubwXXOsH9bUhZsQ0Cybha,0.001,1,0.121,-60.0,1,Level Up,67.0,18/07/2018,0.169,152.914,Pop,3.403
0.459,2018,0.034,"['Hailee Steinfeld', 'BloodPop®']",0.661,0.814,0,6l0Ky2PycJV1Bz88kFeVGL,0.0,0,0.052,-60.0,1,Capital Letters,72.0,09/02/2018,0.076,99.963,Pop,3.656
0.697,2018,0.193,"['Charlie Puth', 'Kehlani']",0.856,0.632,0,1lsBTdE6MGsKeZCD6llNu7,0.0,6,0.069,-60.0,0,Done for Me (feat. Kehlani),67.0,11/05/2018,0.074,112.009,Pop,3.008
0.574,2018,0.099,"['Joyner Lucas', 'Chris Brown']",0.743,0.876,1,3NSmC1EQKOdUe6KhMrDDk5,0.0,1,0.119,-4.326,1,I Don't Die,64.0,02/05/2018,0.292,149.041,Pop,3.746
0.157,2018,0.762,['Devin Dawson'],0.431,0.195,0,1dinW5tLGDdPhxtW8vMkUn,0.0,5,0.086,-60.0,1,Christmas Time Is Here - Recorded at Sound Emporium Nashville,65.0,19/11/2018,0.052,80.983,Pop,3.406
0.747,2018,0.366,['Lennon Stella'],0.827,0.613,0,1ydOxBgLmEMfWffu6t4H5x,0.0,8,0.093,-5.34,1,Bad,62.0,17/11/2018,0.062,137.96,Pop,2.966
0.706,2018,0.212,['Ozuna'],0.653,0.859,0,33b2wX9d0kxqxhi7lcsC1A,0.0,0,0.111,-60.0,1,Unica,67.0,24/08/2018,0.045,174.038,Pop,3.64
0.643,2018,0.179,"['Brett Young', 'Gavin DeGraw']",0.589,0.613,0,4tQhxBKakIwoWZ7tuGBr7d,0.0,11,0.097,-60.0,1,Chapters,61.0,07/12/2018,0.038,81.015,Pop,3.952
0.277,2018,0.2,['EVAN GIIA'],0.713,0.666,0,6u8MYoxXvAHNR0enhdUqgd,0.0,11,0.137,-6.128,1,WESTWORLD,59.0,06/03/2018,0.051,112.015,Pop,3.487
0.367,2018,0.012,['grandson'],0.576,0.782,0,5IPT4Noqvo7bsfbWUOHcG4,0.001,1,0.435,-6.167,1,Despicable,66.0,15/06/2018,0.035,87.971,Pop,3.732
0.193,2018,0.694,"['Khalid', 'H.E.R.']",0.62,0.282,1,6fbYL76UWbHdYq4B91TPQi,0.0,5,0.119,-60.0,0,This Way - From SUPERFLY - Original Soundtrack,63.0,06/06/2018,0.046,124.609,Pop,3.52
0.424,2018,0.218,"['No Rome', 'The 1975']",0.543,0.682,1,4qjLvvBh5ZeKEPyShKRf06,0.0,3,0.085,-5.81,1,Narcissist (feat. The 1975),66.0,28/08/2018,0.113,179.969,Pop,3.258
0.494,2018,0.0,['Wallows'],0.443,0.819,0,415dK4glwDO7fXxYg3np8B,0.001,6,0.08,-5.502,1,Pictures of Girls,64.0,06/04/2018,0.032,154.958,Pop,3.411
0.041,2018,0.678,['Lund'],0.745,0.438,1,5RLDbZPiqULNl4cr17eoIV,0.001,4,0.125,-60.0,0,Low,63.0,28/04/2018,0.033,119.99,Pop,3.899
0.816,2018,0.034,"['Ashnikko', 'Kodie Shane']",0.592,0.654,1,46aopTu45teng25ROkoeXk,0.0,8,0.135,-6.91,0,Invitation (feat. Kodie Shane),64.0,23/11/2018,0.146,128.013,Pop,2.652
0.526,2018,0.445,['Russ'],0.715,0.71,1,1pNAf6W7POwjOD8x8mWf8G,0.0,4,0.103,-60.0,1,Nobody Knows,67.0,23/12/2018,0.432,162.043,Pop,3.593
0.701,2018,0.291,"['Daddy Yankee', 'Anuel AA']",0.788,0.771,0,6MJUCumnQsQEKbCy28tbCP,0.0,4,0.172,-3.206,0,Adictiva,70.0,09/11/2018,0.056,99.038,Pop,3.464
0.331,2018,0.203,['YoungBoy Never Broke Again'],0.671,0.775,1,0Jr4zQh5i3vrKFEcXrhhxl,0.0,10,0.223,-60.0,0,Solar Eclipse,60.0,29/06/2018,0.067,148.195,Pop,3.784
0.727,2018,0.0,['Ghost'],0.619,0.696,0,1E2WTcYLP1dFe1tiGDwRmT,0.001,7,0.38,-60.0,0,Dance Macabre,61.0,01/06/2018,0.032,125.986,Pop,3.662
0.964,2018,0.621,['Banda Los Sebastianes'],0.649,0.529,0,1uqjLVaSyTkdDvfGAmXrHo,0.0,2,0.056,-60.0,0,A Través Del Vaso,64.0,31/08/2018,0.04,144.869,Pop,3.002
0.624,2018,0.001,['OneRepublic'],0.611,0.602,0,3T4UodGkfZObJ43RtA5KFU,0.0,5,0.112,-4.89,1,Connection,66.0,26/06/2018,0.044,168.154,Pop,2.474
0.519,2018,0.052,['Thutmose'],0.567,0.651,0,2CWOMDYFK4Ef3867nEhnVM,0.0,5,0.183,-60.0,0,Memories,65.0,14/12/2018,0.055,93.989,Pop,3.319
0.21,2018,0.642,['Kacey Musgraves'],0.503,0.536,0,5ToJzoVfLYyF7ohMOBNObi,0.001,4,0.111,-60.0,1,"Oh, What A World",61.0,30/03/2018,0.026,90.966,Pop,4.024
0.184,2018,0.762,['Mac Miller'],0.523,0.153,1,6eIEJLVaPTU3NuctqdWCzJ,0.001,1,0.114,-60.0,1,Dunno - Recorded at Spotify Studios NYC,63.0,28/11/2018,0.069,84.659,Pop,3.739
0.561,2018,0.384,['JID'],0.818,0.57,1,46Lx5epWOQBA3J86ovnxmV,0.0,10,0.19,-60.0,0,Workin Out,62.0,26/11/2018,0.285,126.938,Pop,3.781
0.68,2018,0.334,['Rook1e'],0.54,0.48,0,1VFbHdNzYUJr0FsxoayP1N,0.001,4,0.177,-60.0,1,Grape Soda,63.0,26/01/2018,0.055,66.918,Pop,1.726
0.15,2018,0.64,['Mumford & Sons'],0.587,0.514,0,4LngVAmigX4WrBEDfonBlU,0.001,1,0.11,-60.0,0,Woman,60.0,16/11/2018,0.039,156.948,Pop,4.576
0.887,2018,0.04,['Kim Petras'],0.74,0.631,0,2Cu5ExXidcoE4vF5hIYict,0.0,11,0.253,-60.0,1,Heart to Break,65.0,14/02/2018,0.196,109.029,Pop,3.766
0.79,2018,0.137,"['David Guetta', 'Bebe Rexha', 'J Balvin']",0.703,0.66,0,3MoV1UsAJmz64LHqyiRMp0,0.0,10,0.192,-60.0,0,Say My Name,64.0,14/09/2018,0.123,95.031,Pop,3.316
0.354,2018,0.762,['Giveon'],0.478,0.373,0,62d6YXEYxmMWAuLpw1EysL,0.0,5,0.128,-60.0,1,Garden Kisses,62.0,08/08/2018,0.032,120.129,Pop,3.257
0.69,2018,0.012,['Dylan Scott'],0.541,0.734,0,3sfJXqWV7sr2aQiSaahbZc,0.0,5,0.07,-60.0,1,Eastside,61.0,14/12/2018,0.046,83.938,Pop,2.786
0.345,2018,0.006,"['Vince Staples', 'Richie Kohan']",0.604,0.736,0,7pBsquIkbED6W6uSQJGbkn,0.001,10,0.11,-60.0,0,Home,66.0,14/12/2018,0.056,118.012,Pop,3.523
0.603,2018,0.037,['Anne-Marie'],0.697,0.683,0,4Pbg79cTBu4vgSphoyNq3j,0.0,1,0.137,-60.0,0,2002,72.0,19/04/2018,0.117,96.133,Pop,3.116
0.268,2018,0.328,"['Lil Baby', 'Gunna']",0.822,0.461,1,3F57PtOdqRpD6euFYqtKXX,0.0,1,0.122,-60.0,1,I Am (Lil Baby & Gunna),61.0,05/10/2018,0.292,130.003,Pop,2.418
0.557,2018,0.027,['Simple Plan'],0.494,0.672,0,4j3X4KX8rURekAVIFUhI23,0.0,3,0.105,-60.0,1,Perfect,69.0,06/04/2018,0.04,156.208,Pop,4.617
0.384,2018,0.017,['$uicideBoy$'],0.743,0.569,1,53AiGAa0Qi2VbX7eUpur1U,0.001,0,0.264,-60.0,0,Nicotine Patches,62.0,07/09/2018,0.131,145.905,Pop,2.601
0.523,2018,0.003,['The Vamps'],0.61,0.87,0,0q2e5jdjxFaaYRf49b1vLj,0.0,2,0.064,-60.0,0,Just My Type,60.0,13/07/2018,0.069,125.014,Pop,3.523
0.466,2018,0.252,"['Steve Aoki', 'BTS']",0.669,0.684,0,66XDf77gBcfQKi4I2vIbTj,0.0,7,0.72,-60.0,1,Waste It On Me,69.0,09/11/2018,0.058,96.097,Pop,3.209
0.531,2018,0.203,['DaniLeigh'],0.844,0.322,0,2kYB66omjIRkqPx8zRPEAH,0.0,7,0.085,-60.0,1,Easy,62.0,30/11/2018,0.192,100.017,Pop,3.103
0.362,2018,0.358,['sadeyes'],0.591,0.488,1,5MsydV2Ii4A7r85gSgh90x,0.0,8,0.357,-60.0,1,you deserve better,65.0,31/08/2018,0.16,109.9,Pop,2.365
0.578,2018,0.301,['Madison Beer'],0.673,0.579,0,2IRH2r95UDqvlrrMOgOXjU,0.0,0,0.07,-60.0,1,Teenager in Love,66.0,02/02/2018,0.028,109.976,Pop,3.582
0.664,2018,0.132,['Superorganism'],0.698,0.542,0,4rCKRVJZKVysScn2piDuOT,0.001,2,0.199,-60.0,1,Something For Your M.I.N.D.,63.0,02/03/2018,0.131,140.096,Pop,2.757
0.439,2018,0.029,['Sanctus Real'],0.452,0.81,0,6sToW2vF0y8ZEXuHoMQob9,0.0,9,0.118,-60.0,1,Confidence,59.0,27/04/2018,0.042,167.143,Pop,3.029
0.68,2018,0.323,['Anderson East'],0.503,0.49,0,0CuXzMEgFzuQhLEYQHYas4,0.001,4,0.087,-8.553,1,This Too Shall Last,62.0,12/01/2018,0.028,148.884,Pop,3.707
0.345,2018,0.27,['YoungBoy Never Broke Again'],0.803,0.54,1,2YVt7k1qZXFhzYDe8FMDW6,0.0,1,0.082,-60.0,0,No Mentions,60.0,21/09/2018,0.292,139.989,Pop,3.671
0.856,2018,0.005,['j-hope'],0.748,0.961,0,4YAgH8s0JFfwikTNwe0aIk,0.0,8,0.175,-60.0,0,Daydream (???),69.0,02/03/2018,0.088,116.037,Pop,3.813
0.42,2018,0.468,['Astrus*'],0.671,0.288,1,0I3Lzmf3JDIOyFLcrruRjO,0.0,1,0.139,-14.176,1,She Wonders Why,63.0,07/02/2018,0.292,68.287,Pop,2.187
0.298,2018,0.0,['Bad Wolves'],0.433,0.973,0,7jp3STyCSsoakSPUoKTtFX,0.0,8,0.081,-4.82,1,Remember When,62.0,11/05/2018,0.145,171.955,Pop,3.488
0.443,2018,0.063,['YNW Melly'],0.633,0.559,1,2xBfOUdiRafSWGqTj4yToU,0.0,0,0.308,-60.0,0,Mind On My Murder,62.0,03/08/2018,0.046,105.009,Pop,4.604
0.706,2018,0.0,['Pop Evil'],0.507,0.973,0,1VMSib83ZkffP22T64hxot,0.001,6,0.346,-60.0,1,Waking Lions,62.0,16/02/2018,0.176,143.075,Pop,3.866
0.239,2018,0.001,['Kolby Cooper'],0.395,0.737,0,610z3fv4hqlH5eff9yBJTN,0.0,6,0.364,-60.0,1,It Ain't Me,59.0,15/02/2018,0.03,150.056,Pop,4.476
0.759,2018,0.171,['BTS'],0.856,0.617,0,1ok4gxOv8cg5WLjWK6TQhD,0.0,10,0.086,-60.0,0,Go Go,72.0,24/08/2018,0.084,136.082,Pop,3.93
0.174,2018,0.071,"['Anderson .Paak', 'J. Cole']",0.57,0.65,1,2lRe5wBRm4xaSKTbDn2vLD,0.0,2,0.339,-60.0,1,Trippy (feat. J. Cole),63.0,16/11/2018,0.292,96.767,Pop,5.346
0.391,2018,0.02,"['Louis The Child', 'NoMBe', 'Big Gigantic']",0.673,0.676,0,7f4bRMqRKRfUNPW2gbTHSt,0.0,4,0.428,-60.0,0,Save Me From Myself (with NoMBe & Big Gigantic),61.0,26/10/2018,0.216,82.979,Pop,3.528
0.123,2018,0.013,['Drake'],0.889,0.372,1,4n1bdaKwynQndm47x5HqWX,0.0,7,0.184,-60.0,0,Blue Tint,63.0,29/06/2018,0.357,133.997,Pop,2.713
0.602,2018,0.16,['Zion & Lennox'],0.769,0.838,0,0VKkyBKCXyR99navhVRqcP,0.0,2,0.094,-60.0,1,La player (Bandolera),75.0,23/02/2018,0.063,93.996,Pop,4.16
0.653,2018,0.142,['BTS'],0.612,0.844,0,0DrxFkuc1mpxdbUbssLQ4d,0.0,5,0.287,-60.0,0,Dimple,71.0,24/08/2018,0.076,134.868,Pop,3.28
0.778,2018,0.023,['Tierra Whack'],0.893,0.61,1,0WpDeBJ22LcwF4QoERQOTv,0.001,4,0.102,-60.0,0,Hungry Hippo,63.0,30/05/2018,0.049,136.64,Pop,1.518
0.772,2018,0.372,['Anuel AA'],0.773,0.57,0,0FDMH2ahuIVzCybwHJK9zh,0.001,8,0.108,-60.0,1,Quiere Beber,69.0,17/07/2018,0.113,95.038,Pop,3.119
0.866,2018,0.027,['BTS'],0.769,0.817,0,0xKNTDmIym4R2TfKnS4FQo,0.0,0,0.084,-60.0,0,Airplane pt.2,71.0,24/08/2018,0.034,139.979,Pop,3.644
0.083,2018,0.725,['Kina'],0.657,0.159,1,4CALLtGlZBwdpfQvMQvhH2,0.001,4,0.279,-60.0,0,Nobody Cares,67.0,05/03/2018,0.04,100.018,Pop,2.92
0.2,2018,0.155,['Shoreline Mafia'],0.837,0.403,1,64FxpKdU055iIaMDY441Qc,0.001,2,0.225,-60.0,1,Whuss The Deal,60.0,04/05/2018,0.33,82.517,Pop,3.261
0.146,2018,0.251,"['Seven Lions', 'SLANDER', 'Dabin', 'Dylan Matthew']",0.422,0.677,0,27YD36FUikKxbp3bKSiKGZ,0.0,11,0.16,-5.76,1,First Time (feat. Dylan Matthew),61.0,12/10/2018,0.036,150.131,Pop,4.963
0.463,2018,0.047,"['Sean Paul', 'Dua Lipa']",0.742,0.882,0,48QmG1dfvMuYLxMPt7KSRA,0.0,7,0.206,-60.0,1,No Lie,77.0,29/06/2018,0.117,102.04,Pop,3.686
0.19,2018,0.025,['RM'],0.504,0.869,0,5Zlo5ZYjrr6DwQw1kBi5bA,0.0,9,0.066,-5.576,0,moonchild,69.0,22/10/2018,0.213,157.992,Pop,3.431
0.851,2018,0.806,['T3R Elemento'],0.676,0.556,1,33MU3TnkqOle5HjXefemdx,0.0,6,0.125,-60.0,0,Mi Religión,66.0,16/11/2018,0.031,119.007,Pop,3.245
0.66,2018,0.431,['RIZ LA VIE'],0.76,0.444,0,37b1KAbfOZeBzeMB0LGO3g,0.0,0,0.106,-60.0,0,Napkins,62.0,23/02/2018,0.292,144.15,Pop,3.594
0.818,2018,0.114,"['IDK', 'Denzel Curry']",0.653,0.91,1,7hZoTr4ffMGqm9opMiGmBp,0.0,6,0.111,-60.0,1,ONCE UPON A TIME (FREESTYLE),64.0,09/11/2018,0.292,91.102,Pop,2.514
0.153,2018,0.041,['6LACK'],0.66,0.658,1,29ZZAShKhwRUuKULSNtxX6,0.001,7,0.102,-6.127,1,Switch,65.0,14/09/2018,0.039,176.701,Pop,3.451
0.244,2018,0.499,['Powfu'],0.911,0.255,0,2c9iVAV8Vte2POKrVZFC02,0.0,8,0.094,-60.0,1,I Could Never Be Loved,64.0,18/06/2018,0.153,137.994,Pop,3.566
0.368,2018,0.013,"['Martin Garrix', 'Bonn']",0.414,0.486,0,4ut5G4rgB1ClpMTMfjoIuy,0.0,6,0.111,-60.0,0,High On Life (feat. Bonn),73.0,29/07/2018,0.031,128.038,Pop,3.846
0.093,2018,0.028,['Nipsey Hussle'],0.569,0.836,1,7yB6GF5kgPEoeGE4EAWiJU,0.0,4,0.435,-60.0,0,Blue Laces 2,60.0,16/02/2018,0.226,75.701,Pop,4.182
0.853,2018,0.188,"['Daddy Yankee', 'Natti Natasha', 'Becky G', 'Bad Bunny']",0.772,0.803,0,6U2NuJILEOEpW2tVCuqKHb,0.0,1,0.434,-60.0,1,Dura - Remix,68.0,27/04/2018,0.047,94.981,Pop,4.036
0.355,2018,0.018,"['Cardi B', 'YG']",0.791,0.504,1,0CfmNX2TXk7yoJqHJiixnp,0.0,10,0.096,-60.0,1,She Bad,62.0,06/04/2018,0.266,159.949,Pop,3.849
0.325,2018,0.185,['Bad Bunny'],0.727,0.58,1,6kN06eEOblRAuWI0xUUS91,0.0,2,0.125,-6.804,0,¿Quien Tu Eres?,66.0,23/12/2018,0.136,137.048,Pop,2.654
0.776,2018,0.215,['Machine Gun Kelly'],0.896,0.834,1,43TP6JCWXgkc2D7Xjz5hBr,0.0,9,0.184,-60.0,0,RAP DEVIL,64.0,21/09/2018,0.238,149.968,Pop,4.693
0.523,2018,0.002,"['6ix9ine', 'DJ SpinKing']",0.779,0.767,1,6SOBCABlykuNrO04rmXpLs,0.0,11,0.102,-5.462,0,TATI,65.0,27/11/2018,0.258,91.981,Pop,2.576
0.669,2018,0.323,"['Jonas Blue', 'Jack & Jack']",0.69,0.784,0,3u1S1OmAUhx5DRlLrXqyp3,0.0,1,0.203,-4.653,1,Rise,73.0,25/05/2018,0.032,106.066,Pop,3.24
0.682,2018,0.154,"['KAROL G', 'Maluma']",0.715,0.872,0,1mT47pKLXUwPYGwB91GcNz,0.0,6,0.11,-3.501,1,Créeme,71.0,02/11/2018,0.055,96.939,Pop,3.542
0.632,2018,0.388,['Christian Nodal'],0.617,0.57,0,1LO951RWD10l9Vys0NrFty,0.0,9,0.143,-60.0,0,No Te Contaron Mal,71.0,07/09/2018,0.037,163.2,Pop,2.616
0.414,2018,0.131,['Luke Combs'],0.495,0.628,0,5w5fbyYHo5129Ce4c7qeWa,0.0,8,0.104,-5.288,1,Lonely One,61.0,01/06/2018,0.029,144.944,Pop,3.435
0.653,2018,0.008,"['Loud Luxury', 'Brando', 'Dzeko']",0.653,0.946,0,4RgDgaohkG08f630ZT9QKc,0.0,5,0.126,-60.0,0,Body - Dzeko Remix,68.0,27/08/2018,0.056,125.966,Pop,2.762
0.471,2018,0.041,"['Migos', '21 Savage']",0.808,0.771,1,4BHzHISX21PYwGXiBEUQ70,0.0,4,0.18,-5.719,0,BBO (Bad Bitches Only),62.0,26/01/2018,0.064,161.94,Pop,4.198
0.324,2018,0.201,['Yung Bleu'],0.643,0.589,1,3cLLfUGDcr5VSU3R4GsAOG,0.0,4,0.108,-60.0,0,Unappreciated,60.0,22/08/2018,0.12,158.108,Pop,2.866
0.512,2018,0.076,['Queen Key'],0.846,0.809,1,0ChBY4SDZOrsfRCRiXAVXz,0.0,11,0.082,-60.0,0,My Way,62.0,01/06/2018,0.292,140.011,Pop,2.411
0.611,2018,0.204,"['KAYTRANADA', 'Shay Lia']",0.835,0.527,0,439X8jGytErRiPnaoUJHju,0.0,7,0.283,-60.0,0,CHANCES,67.0,30/11/2018,0.128,106.003,Pop,3.637
0.16,2018,0.312,['Lucy Dacus'],0.48,0.31,0,2AF5Kzxb4pz7j79Ity84pP,0.0,9,0.113,-60.0,1,Night Shift,62.0,02/03/2018,0.026,86.149,Pop,5.346
0.321,2018,0.762,['Russ'],0.679,0.376,0,7a5RvlW5tMU0AZ4tvbGLhn,0.0,1,0.115,-12.39,1,16-Sep,63.0,20/07/2018,0.292,123.352,Pop,4.164
0.438,2018,0.022,['Lil Wayne'],0.551,0.562,1,3BUWNzPWz2mDbptZmGEXpB,0.0,8,0.302,-60.0,0,Let It All Work Out,60.0,28/09/2018,0.163,135.679,Pop,5.27
0.829,2018,0.93,['Juice WRLD'],0.558,0.384,1,7LoWAhcGbxSkT6trTqXQR6,0.0,6,0.435,-60.0,0,Intro,62.0,10/12/2018,0.143,75.956,Pop,1.518
0.744,2018,0.174,['Banda MS de Sergio Lizárraga'],0.812,0.37,0,38ofGhTF7TlGS4HkM6e2VS,0.0,8,0.123,-60.0,1,Por Siempre Mi Amor,67.0,14/09/2018,0.038,124.938,Pop,3.336
0.051,2018,0.001,['Slipknot'],0.499,0.97,1,6vAQtUlYrzolE6SS9QCTs5,0.001,0,0.087,-60.0,1,All Out Life,67.0,31/10/2018,0.116,106.558,Pop,5.346
0.605,2018,0.583,['Bazzi'],0.663,0.666,0,6fZpcVRr45Z6fLtciswBBU,0.0,6,0.222,-60.0,1,Dreams,63.0,12/04/2018,0.125,159.983,Pop,2.45
0.456,2018,0.002,['Beartooth'],0.525,0.957,0,1hkm127hnTSa2xjGNw8IAE,0.0,0,0.333,-60.0,1,Disease,62.0,28/09/2018,0.069,97.445,Pop,3.806
0.517,2018,0.631,['girl in red'],0.533,0.313,0,00gLisxOrLruNwJFdpkHc2,0.001,2,0.072,-60.0,1,forget her,66.0,21/11/2018,0.033,148.926,Pop,2.389
0.518,2018,0.075,['Twenty One Pilots'],0.734,0.607,0,01vv2AjxgP4uUyb8waYO5Y,0.001,8,0.097,-60.0,0,Morph,67.0,05/10/2018,0.081,90.023,Pop,4.314
0.692,2018,0.148,['ShooterGang Kony'],0.772,0.623,1,1aEvsjCo142yxn02ACMCd7,0.0,7,0.408,-60.0,1,Skoompin',59.0,18/05/2018,0.292,102.953,Pop,2.642
0.709,2018,0.004,['Arlie'],0.468,0.89,0,4HOg84QsolNLzNp08qZ3sX,0.0,4,0.435,-60.0,1,didya think,61.0,19/09/2018,0.07,140.265,Pop,3.341
0.09,2018,0.054,"['Goody Grace', 'gnash']",0.768,0.408,1,1746Hs7bQJMMYAZvVYM3ig,0.0,4,0.106,-60.0,0,Two Shots (feat. gnash),59.0,23/03/2018,0.071,129.96,Pop,2.999
0.295,2018,0.301,"['Kudasaibeats', 'Biskwiq']",0.733,0.547,0,4IGgG3xT8XL64Mf2P69F9d,0.001,8,0.383,-60.0,1,The Girl I Haven't Met (Biskwiq Flip),62.0,06/05/2018,0.203,71.976,Pop,3.237
0.654,2018,0.244,"['YoungBoy Never Broke Again', 'Lil Baby', 'Plies']",0.717,0.617,1,3V3JxDpiUg0RAt1Mfbn6Ht,0.0,9,0.148,-60.0,0,Cross Me (feat. Lil Baby and Plies),59.0,20/12/2018,0.292,152.049,Pop,3.895
0.36,2018,0.053,"['Carrie Underwood', 'Ludacris']",0.529,0.87,0,2F6JxWMP2ZfmVErc3ZTmqQ,0.0,8,0.095,-3.32,0,The Champion - Bonus Track,61.0,14/09/2018,0.292,182.1,Pop,3.708
0.127,2018,0.275,['A$AP Rocky'],0.302,0.669,1,0qp8MuZNKelOGTK2HPlXBA,0.0,1,0.369,-60.0,1,Kids Turned Out Fine,63.0,25/05/2018,0.238,164.8,Pop,3.052
